[2026-05-19T20:28:26.709Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.3s coverage=100% latency=0ms
[2026-05-19T20:28:48.507Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.527Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.533Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.534Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.536Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.537Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.540Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.542Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.544Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.546Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.548Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.549Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.552Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.555Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.562Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.564Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.566Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-19T20:28:48.568Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.573Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.577Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.578Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.581Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.583Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.588Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.592Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.595Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.596Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.603Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.604Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.608Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.609Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.611Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.615Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.625Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.627Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:48.629Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.631Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:48.635Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.637Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:48.701Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.702Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:48.746Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.748Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.805Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.807Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-19T20:28:48.838Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.839Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.843Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.845Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.847Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.849Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.853Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.855Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.857Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.858Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.860Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.861Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.866Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.870Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.873Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.875Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.877Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.878Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.883Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.886Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.930Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.932Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:48.937Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.939Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.943Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.946Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:48.980Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:48.984Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:49.002Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.004Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:49.021Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.023Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:49.064Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.066Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.071Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.072Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.074Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.076Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.078Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.079Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.082Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.083Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.087Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.091Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.093Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.094Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.109Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.111Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.114Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.120Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.122Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.124Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.126Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.127Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.129Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.133Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-19T20:28:49.175Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.179Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.3s coverage=100% latency=0ms
[2026-05-19T20:28:49.306Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.327Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.4s coverage=100% latency=0ms
[2026-05-19T20:28:49.331Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.333Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.4s coverage=100% latency=0ms
[2026-05-19T20:28:49.335Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.338Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.4s coverage=100% latency=0ms
[2026-05-19T20:28:49.340Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.342Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.4s coverage=100% latency=0ms
[2026-05-19T20:28:49.344Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.345Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.4s coverage=100% latency=0ms
[2026-05-19T20:28:49.350Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.355Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.4s coverage=100% latency=0ms
[2026-05-19T20:28:49.390Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.394Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.418Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.420Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.430Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.431Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.496Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.497Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.529Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.531Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.542Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.545Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.661Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.663Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.681Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.682Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.725Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.727Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-19T20:28:49.774Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.776Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.3s coverage=100% latency=0ms
[2026-05-19T20:28:49.790Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.792Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:49.800Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.803Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:49.811Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.813Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:49.820Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.823Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:49.833Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.838Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-19T20:28:49.844Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.845Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-19T20:28:49.874Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.876Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-19T20:28:49.881Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.883Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-19T20:28:49.952Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.954Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.8s coverage=100% latency=0ms
[2026-05-19T20:28:49.962Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.963Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.0 tick_age=1.7s coverage=100% latency=0ms
[2026-05-19T20:28:49.984Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:49.985Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-19T20:28:50.008Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.010Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-19T20:28:50.038Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.041Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-19T20:28:50.068Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.070Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-19T20:28:50.079Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.084Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-19T20:28:50.088Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.090Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-19T20:28:50.092Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.093Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.8s coverage=100% latency=0ms
[2026-05-19T20:28:50.111Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.140Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.6s coverage=100% latency=0ms
[2026-05-19T20:28:50.163Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.165Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-19T20:28:50.176Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.180Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-19T20:28:50.184Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.187Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.4s coverage=100% latency=0ms
[2026-05-19T20:28:50.208Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.209Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-19T20:28:50.227Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.229Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-19T20:28:50.233Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.235Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-19T20:28:50.262Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.264Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-19T20:28:50.267Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.270Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-19T20:28:50.293Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.294Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-19T20:28:50.300Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.302Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-19T20:28:50.318Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.321Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-19T20:28:50.325Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.326Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-19T20:28:50.382Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.384Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.9s coverage=100% latency=0ms
[2026-05-19T20:28:50.429Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.445Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:28:50.466Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.467Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.0s coverage=100% latency=0ms
[2026-05-19T20:28:50.492Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.495Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:28:50.514Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.516Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:28:50.519Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.520Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:28:50.543Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-19T20:28:50.545Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-19T20:28:50.549Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
