[2026-05-11T12:37:11.846Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.211Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.217Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-11T12:37:24.264Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.265Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.312Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.314Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.325Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.352Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.376Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.377Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.405Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.405Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.441Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.449Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.470Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.477Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.486Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.514Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.545Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.547Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.554Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.555Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.566Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.568Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.580Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.581Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.8 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.592Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.593Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.3s coverage=100% latency=0ms
[2026-05-11T12:37:24.601Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.603Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.623Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.624Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.635Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.639Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.651Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.653Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.658Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.660Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:24.677Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.680Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:24.704Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.712Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:24.723Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.728Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:24.769Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.770Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.806Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.809Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.846Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.871Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.888Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.892Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.914Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.916Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:24.930Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.933Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:24.943Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.944Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.0s coverage=100% latency=0ms
[2026-05-11T12:37:24.952Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.953Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.0s coverage=100% latency=0ms
[2026-05-11T12:37:24.961Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:24.962Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.019Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.023Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.038Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.039Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.066Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.100Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.151Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.153Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.158Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.161Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.172Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.174Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-11T12:37:25.180Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.180Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-11T12:37:25.206Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.207Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-11T12:37:25.255Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.258Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-11T12:37:25.619Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.620Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.627Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.628Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.0s coverage=100% latency=0ms
[2026-05-11T12:37:25.734Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.736Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.749Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.751Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.753Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.756Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.769Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.770Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.801Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.801Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.805Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.808Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-11T12:37:25.811Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.812Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:25.814Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:25.816Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.2s coverage=100% latency=0ms
[2026-05-11T12:37:27.032Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.034Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:27.045Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.048Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:27.063Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.064Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:27.074Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.075Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:27.080Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.082Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-11T12:37:27.097Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.098Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-11T12:37:27.121Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.122Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-11T12:37:27.124Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.125Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-11T12:37:27.130Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.130Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-11T12:37:27.132Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.133Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-11T12:37:27.136Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.137Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-11T12:37:27.144Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.145Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-11T12:37:27.148Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.148Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-11T12:37:27.156Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.156Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-11T12:37:27.172Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.173Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=0.9s coverage=100% latency=0ms
[2026-05-11T12:37:27.175Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.175Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-11T12:37:27.181Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.182Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-11T12:37:27.196Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.197Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.9s coverage=100% latency=0ms
[2026-05-11T12:37:27.204Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.205Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.5 tick_age=0.8s coverage=100% latency=0ms
[2026-05-11T12:37:27.214Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:27.215Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.6 tick_age=0.8s coverage=100% latency=0ms
[2026-05-11T12:37:30.912Z] WARNING  | escalation_engine              | [ESCALATION_ENGINE] L3_SYNC | CRITICAL | CRITICAL: IQ_REGRESSION, LOSS_STREAK | id=456cf63d
[2026-05-11T12:37:30.919Z] DEBUG    | orchestrator                   | [OBS_ORCHESTRATOR] tick=086f6f59 anomalies=6 worst=CRITICAL esc=L3_SYNC sync=none dt=4146ms
[2026-05-11T12:37:30.998Z] DEBUG    | main                           | [FTD-053] obs tick=086f6f59 anomalies=6 worst=CRITICAL dt=4146ms
[2026-05-11T12:37:31.050Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.051Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.5s coverage=100% latency=0ms
[2026-05-11T12:37:31.052Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-11T12:37:31.064Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.065Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.5s coverage=100% latency=0ms
[2026-05-11T12:37:31.079Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.081Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.5s coverage=100% latency=0ms
[2026-05-11T12:37:31.109Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.109Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.140Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.141Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.144Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.144Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.144Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.144Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.164Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.165Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.166Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.168Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.170Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.171Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.196Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.196Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.203Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.204Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.4 tick_age=4.4s coverage=100% latency=0ms
[2026-05-11T12:37:31.234Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.236Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.5 tick_age=4.3s coverage=100% latency=0ms
[2026-05-11T12:37:31.239Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.239Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.5 tick_age=4.3s coverage=100% latency=0ms
[2026-05-11T12:37:31.241Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.242Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.5 tick_age=4.3s coverage=100% latency=0ms
[2026-05-11T12:37:31.258Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.259Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.5 tick_age=4.2s coverage=100% latency=0ms
[2026-05-11T12:37:31.267Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.268Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.5 tick_age=4.2s coverage=100% latency=0ms
[2026-05-11T12:37:31.273Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.273Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.6 tick_age=4.2s coverage=100% latency=0ms
[2026-05-11T12:37:31.289Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.290Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.6 tick_age=4.2s coverage=100% latency=0ms
[2026-05-11T12:37:31.293Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.294Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.6 tick_age=4.1s coverage=100% latency=0ms
[2026-05-11T12:37:31.297Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.298Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.6 tick_age=4.0s coverage=100% latency=0ms
[2026-05-11T12:37:31.300Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.300Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.6 tick_age=4.0s coverage=100% latency=0ms
[2026-05-11T12:37:31.304Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.305Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.7 tick_age=4.0s coverage=100% latency=0ms
[2026-05-11T12:37:31.309Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.312Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.7 tick_age=3.9s coverage=100% latency=0ms
[2026-05-11T12:37:31.315Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.315Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.7 tick_age=3.9s coverage=100% latency=0ms
[2026-05-11T12:37:31.317Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.317Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.7 tick_age=3.9s coverage=100% latency=0ms
[2026-05-11T12:37:31.319Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.320Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.8 tick_age=3.8s coverage=100% latency=0ms
[2026-05-11T12:37:31.326Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.326Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.8 tick_age=3.8s coverage=100% latency=0ms
[2026-05-11T12:37:31.337Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.338Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.8 tick_age=3.8s coverage=100% latency=0ms
[2026-05-11T12:37:31.350Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.351Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.8 tick_age=3.8s coverage=100% latency=0ms
[2026-05-11T12:37:31.353Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.354Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.8 tick_age=3.8s coverage=100% latency=0ms
[2026-05-11T12:37:31.362Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-11T12:37:31.363Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=97.8 tick_age=3.7s coverage=100% latency=0ms
[2026-05-11T12:37:31.691Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
