[2026-05-06T08:54:14.636Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-1.1s coverage=100% latency=0ms
[2026-05-06T08:54:27.263Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-06T08:54:27.296Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.298Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-06T08:54:27.340Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.340Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-06T08:54:27.389Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.389Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-06T08:54:27.412Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.412Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.419Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.420Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.429Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.430Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.431Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.432Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.480Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.481Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.6s coverage=100% latency=0ms
[2026-05-06T08:54:27.551Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.552Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.609Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.610Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.612Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.612Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.656Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.657Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.665Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.666Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.723Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.724Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.760Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.761Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-06T08:54:27.764Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.765Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.847Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.849Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.860Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.861Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.869Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.870Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.872Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.878Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:27.900Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:27.900Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-06T08:54:28.243Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.252Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.8s coverage=100% latency=0ms
[2026-05-06T08:54:28.256Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.257Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.8s coverage=100% latency=0ms
[2026-05-06T08:54:28.261Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.266Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.8s coverage=100% latency=0ms
[2026-05-06T08:54:28.280Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.281Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-06T08:54:28.366Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.366Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-06T08:54:28.409Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.430Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-06T08:54:28.433Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.434Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-06T08:54:28.435Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.436Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-06T08:54:28.438Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.439Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=1.9s coverage=100% latency=0ms
[2026-05-06T08:54:28.447Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.452Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.453Z] DEBUG    | scan_controller                | [SCAN-CTRL] Heartbeat — scanning active (can_trade=True, safe_mode=False)
[2026-05-06T08:54:28.455Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.456Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.459Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.459Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.461Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.461Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.9 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.463Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.463Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.465Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.465Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.466Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.468Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.469Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.470Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.475Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.484Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.485Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.486Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.536Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.537Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.547Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.547Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.0s coverage=100% latency=0ms
[2026-05-06T08:54:28.555Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.556Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.558Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.559Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.561Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.562Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.565Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.570Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.574Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.575Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.576Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.577Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.580Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.583Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.585Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.585Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.587Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.587Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.8 tick_age=2.1s coverage=100% latency=0ms
[2026-05-06T08:54:28.734Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.735Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.2s coverage=100% latency=0ms
[2026-05-06T08:54:28.774Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.777Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.3s coverage=100% latency=0ms
[2026-05-06T08:54:28.787Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.788Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.7 tick_age=2.3s coverage=100% latency=0ms
[2026-05-06T08:54:28.953Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.969Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.4s coverage=100% latency=0ms
[2026-05-06T08:54:28.982Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:28.983Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.6 tick_age=2.4s coverage=100% latency=0ms
[2026-05-06T08:54:29.378Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.381Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.7s coverage=100% latency=0ms
[2026-05-06T08:54:29.434Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.435Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.7s coverage=100% latency=0ms
[2026-05-06T08:54:29.490Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.490Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:29.521Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.524Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:29.531Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.532Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:29.551Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.551Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:29.689Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.689Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:29.738Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.739Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:29.786Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.796Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:29.854Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.855Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:29.878Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.879Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:29.898Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:29.909Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:30.147Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.148Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:30.175Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.176Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:30.248Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.249Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:30.266Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.267Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:30.280Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.282Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.283Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.284Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.286Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.287Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.289Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.289Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.291Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.292Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.294Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.295Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.332Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.336Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.468Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.470Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.482Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.483Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.521Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.522Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:30.531Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.532Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:30.561Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.562Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:30.637Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.638Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.664Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.671Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.764Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.765Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.803Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.804Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.9s coverage=100% latency=0ms
[2026-05-06T08:54:30.836Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.837Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:30.857Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.858Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:30.876Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:30.879Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:31.039Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.041Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:31.055Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.059Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.4 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:31.085Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.091Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.3 tick_age=2.8s coverage=100% latency=0ms
[2026-05-06T08:54:31.124Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.125Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.7s coverage=100% latency=0ms
[2026-05-06T08:54:31.152Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.153Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:31.162Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.163Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:31.177Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.179Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:31.181Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.181Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:31.183Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.183Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:31.185Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.186Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:31.188Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.189Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.5s coverage=100% latency=0ms
[2026-05-06T08:54:31.237Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.240Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
[2026-05-06T08:54:31.242Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-06T08:54:31.245Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=98.5 tick_age=2.6s coverage=100% latency=0ms
